condition,block_A,block_B,yield
19,19,5,75.46072359507536
19,19,6,73.77548378729428
19,19,7,61.78499054756038
19,19,8,58.74663348446255
19,19,9,57.910357040737416
20,0,0,55.608195929884694
20,0,1,65.5060240456292
20,0,2,61.84044942953698
20,0,3,59.06333192864642
20,0,4,42.16469375631249
20,0,5,49.51978425576184
20,0,6,53.12707647677257
20,0,7,55.223656401345586
20,0,8,37.56370166405121
20,0,9,38.90554476653197
20,1,0,57.07711332964095
20,1,1,51.224240791678056
20,1,2,62.589949631471086
20,1,3,42.633253554312276
20,1,4,46.724167946119834
20,1,5,46.70731405213227
20,1,6,60.53858316381553
20,1,7,33.22539561930441
20,1,8,42.14456633628525
20,1,9,41.51324623548273
20,2,0,64.27592527341123
20,2,1,67.20526750660845
20,2,2,56.30747238656103
20,2,3,79.0916114113601
20,2,4,63.71837259477163
20,2,5,60.13887776391218
20,2,6,57.81844855976532
20,2,7,73.39886181669402
20,2,8,39.27581462263368
20,2,9,44.860229288855905
20,3,0,86.50297868139572
20,3,1,61.34377256598672
20,3,2,77.53129779869806
20,3,3,50.62765968840358
20,3,4,53.55155708583892
20,3,5,59.61496924653773
20,3,6,56.837046480570784
20,3,7,59.8015620922045
20,3,8,41.18493198757982
20,3,9,48.22862748782739
20,4,0,52.91605925248294
20,4,1,65.00400878314629
20,4,2,75.88289393095606
20,4,3,58.25888908851231
20,4,4,75.09361072825658
20,4,5,62.90743380202394
20,4,6,50.99034181462483
20,4,7,47.37965870078653
20,4,8,43.28428126928771
20,4,9,33.45243658828862
20,5,0,49.31919552786883
20,5,1,76.53943500181337
20,5,2,61.322454189811815
20,5,3,72.10841391041673
20,5,4,61.12994601429605
20,5,5,31.62224833653359
20,5,6,55.047918916023306
20,5,7,37.75828685768694
20,5,8,28.3399619673396
20,5,9,44.80094352735877
20,6,0,55.08320106703003
20,6,1,61.026554451071036
20,6,2,57.60435387699226
20,6,3,57.11414553880797
20,6,4,53.18190670380536
20,6,5,59.75252359858276
20,6,6,47.85214442436104
20,6,7,57.62443677158302
20,6,8,46.28741946696047
20,6,9,27.17750957672781
20,7,0,44.92490998068553
20,7,1,38.95814594412321
20,7,2,57.35929226086209
20,7,3,51.22763452881133
20,7,4,71.17827130819462
20,7,5,47.978799751606886
20,7,6,51.18142592548991
20,7,7,62.23335566608995
20,7,8,46.41078348333829
20,7,9,35.25496833412135
20,8,0,36.904018287538506
20,8,1,55.57245202130272
20,8,2,51.60860289163315
20,8,3,41.88293197926506
20,8,4,57.01891119706812
20,8,5,42.09429849835082
20,8,6,54.406279292899264
20,8,7,56.41407988761318
20,8,8,34.95856626000139
20,8,9,36.557455052507834
20,9,0,50.388173229577106
20,9,1,47.991171749611986
20,9,2,43.9134204435803
20,9,3,50.350929157664936
20,9,4,49.73809616835046
20,9,5,48.263339001510744
20,9,6,49.76968392490255
20,9,7,58.954617990385806
20,9,8,39.00269639107889
20,9,9,45.01852261030232
20,10,0,49.53511764860851
20,10,1,72.47886685482268
20,10,2,42.0527427719531
20,10,3,45.84057077735535
20,10,4,51.89941862512653
20,10,5,54.76702958656371
20,10,6,41.46263037951845
20,10,7,37.87289014632519
20,10,8,49.28702099474718
20,10,9,44.80205096968913
20,11,0,50.70049298530242
20,11,1,54.733507707364936
20,11,2,67.29444472243195
20,11,3,51.31043963403437
20,11,4,55.78120173535781
20,11,5,56.08257672046151
20,11,6,52.783096985099895
20,11,7,48.89537488883212
20,11,8,60.67366004846886
20,11,9,45.99489313071323
20,12,0,60.04571878079879
20,12,1,43.854361722351
20,12,2,75.30375645789972
20,12,3,57.0952957627198
20,12,4,61.39972806646294
20,12,5,65.79553280041071
20,12,6,78.29956731047032
20,12,7,50.75429307943986
20,12,8,71.29100314865698
20,12,9,78.18414082730321
20,13,0,61.88797521144809
20,13,1,55.98378012474484
20,13,2,59.70333531198584
20,13,3,67.7244484373654
20,13,4,58.59874042998001
20,13,5,73.37822361441276
20,13,6,69.69095655785124
20,13,7,61.574760305901286
20,13,8,70.94859883339426
20,13,9,51.17404774145476
20,14,0,70.40131849085982
20,14,1,63.26513305175475
20,14,2,56.42525261430524
20,14,3,64.86268336999915
20,14,4,69.8023189220122
20,14,5,60.0093428065817
20,14,6,56.90136506502699
20,14,7,59.684484360082614
20,14,8,58.63530079339524
20,14,9,43.6835694365733
20,15,0,50.85397577424929
20,15,1,56.596103805547784
20,15,2,55.46686323493972
20,15,3,77.11561820015537
20,15,4,70.7734923469741
20,15,5,77.18954620408567
20,15,6,75.05940570835492
20,15,7,68.75055182994961
20,15,8,65.14972998871403
20,15,9,60.63529027940707
20,16,0,69.0738896253226
20,16,1,62.299264796148144
20,16,2,67.45639751597467
20,16,3,63.17239120068293
20,16,4,72.52704969698601
20,16,5,69.44670282000969
20,16,6,73.72029235754714
20,16,7,53.954100761141824
20,16,8,72.02227939670763
20,16,9,65.53796480159578
20,17,0,71.08494964727252
20,17,1,44.25308248404189
20,17,2,61.348902551722574
20,17,3,80.50936238687905
20,17,4,56.38804720913517
20,17,5,74.75744359813223
20,17,6,67.02463219502516
20,17,7,79.27446021342874
20,17,8,75.08764571840413
20,17,9,72.13347126876832
20,18,0,54.1551952079272
20,18,1,62.66731079658848
20,18,2,63.81552791029213
20,18,3,57.079420828610225
20,18,4,77.48416252944843
20,18,5,66.347389041282
20,18,6,79.61184047430035
20,18,7,52.51666208551406
20,18,8,65.35734503906573
20,18,9,61.41379730430047
20,19,0,68.38985769734161
20,19,1,77.14779030962848
20,19,2,44.055081717042924
20,19,3,68.60528908634355
20,19,4,74.45397208056815
20,19,5,65.46207481489861
20,19,6,70.17431382334519
20,19,7,63.34274741822512
20,19,8,70.03871222168165
20,19,9,60.51029441143558
21,0,0,41.38302730143298
21,0,1,59.91013056564404
21,0,2,52.70967006202476
21,0,3,40.41356085300891
21,0,4,36.7111478200897
21,0,5,60.320073737281476
21,0,6,42.07433930675289
21,0,7,51.17011555648053
21,0,8,34.642092360331176
21,0,9,35.13027822431134
21,1,0,72.72877621319816
21,1,1,62.7067554590422
21,1,2,76.61684770833705
21,1,3,55.04221881791887
21,1,4,52.65506855351527
21,1,5,51.21477081573927
21,1,6,47.85476549595352
21,1,7,47.6711409381463
21,1,8,52.06345336444691
21,1,9,44.424993191927534
21,2,0,72.88547431753567
21,2,1,50.217106764409095
21,2,2,48.64809137672677
21,2,3,44.6890927955352
21,2,4,59.46236791094779
21,2,5,47.78676668089542
21,2,6,39.651814300025414
21,2,7,46.70651172039181
21,2,8,53.029516219433006
21,2,9,39.7102753556401
21,3,0,54.93178584699449
21,3,1,50.55078135329344
21,3,2,68.84611946912075
21,3,3,46.14858515661736
21,3,4,61.19668592458196
21,3,5,43.38001923239483
21,3,6,57.32683364643092
21,3,7,53.41663084257849
21,3,8,24.01644788367722
21,3,9,30.74949720865061
21,4,0,52.317430054351235
21,4,1,73.14766840408755
21,4,2,45.05279257099833
21,4,3,37.49628937077934
21,4,4,51.405954430056234
21,4,5,40.86314235977026
21,4,6,43.00431204125626
21,4,7,45.78272928626277
21,4,8,35.520148116706004
21,4,9,52.654358424567825
21,5,0,46.9480153367775
21,5,1,59.844551922589126
21,5,2,46.55366662679464
21,5,3,55.11297060578366
21,5,4,50.609245341276534
21,5,5,53.72120374286099
21,5,6,46.18404976794417
21,5,7,44.50280515900541
21,5,8,30.35709186725539
21,5,9,40.5093084083815
21,6,0,57.55178790642703
21,6,1,50.34959704932106
21,6,2,54.518331135733035
21,6,3,61.3221636312798
21,6,4,52.52409803810546
21,6,5,63.42508927918495
21,6,6,42.366887459347254
21,6,7,48.90509391255316
21,6,8,36.79529723629481
21,6,9,49.93441449638702
21,7,0,54.64876987279722
21,7,1,32.20850416876809
21,7,2,50.66584295140443
21,7,3,44.57645984526265
21,7,4,50.509365894540046
21,7,5,57.33095146716845
21,7,6,48.322028323021584
21,7,7,36.88513210944609
21,7,8,40.25176241340157
21,7,9,49.82808280802743
21,8,0,37.76012407383724
21,8,1,51.356946474944664
21,8,2,64.25006078155934
21,8,3,52.55629752075704
21,8,4,49.68920023010706
21,8,5,40.43004995073556
21,8,6,37.1304250644465
21,8,7,47.73800975644717
21,8,8,47.56071035921457
21,8,9,40.30402979970169
21,9,0,62.7686231161203
21,9,1,24.26967160828044
21,9,2,69.33768284691824
21,9,3,42.96276861412791
21,9,4,36.47898844745869
21,9,5,41.46060677185599
21,9,6,50.77261849258623
21,9,7,38.01616010486566
21,9,8,62.52045888876451
21,9,9,50.54574315615381
21,10,0,55.238512993229925
21,10,1,63.87145205472573
21,10,2,58.13592268387788
21,10,3,62.49398673746309
21,10,4,46.348089605656575
21,10,5,59.44323560427359
21,10,6,57.25770288461034
21,10,7,38.20345368962157
21,10,8,52.98173720075382
21,10,9,47.51768107292926
21,11,0,51.25142494800262
21,11,1,58.8450079174663
21,11,2,59.323494279573374
21,11,3,34.08457172967747
21,11,4,69.48603689102902
21,11,5,57.50444014702737
21,11,6,52.653172275828965
21,11,7,76.40214063581914
21,11,8,65.06184727525206
21,11,9,63.142238305836415
21,12,0,68.19217559258355
21,12,1,53.68811451622473
21,12,2,72.40564988426901
21,12,3,76.17126491140601
21,12,4,61.738601362731785
21,12,5,48.07286929159632
21,12,6,80.10067510321203
21,12,7,77.1028131013519
21,12,8,68.13887135751825
21,12,9,54.49599257182797
21,13,0,47.49578110843475
21,13,1,53.98751993912085
21,13,2,50.16369185123446
21,13,3,49.97002369694968
21,13,4,73.91235547367013
21,13,5,88.22236180405115
21,13,6,50.10768693548776
21,13,7,78.52805217242741
21,13,8,62.77830364116055
21,13,9,67.23491006497416
21,14,0,49.11078882902642
21,14,1,47.39939212555946
21,14,2,81.13665482031776
21,14,3,80.91991657065563
21,14,4,82.15592973473184
21,14,5,66.6773349084939
21,14,6,82.93488569469731
21,14,7,78.57038207447913
21,14,8,78.67496466362516
21,14,9,72.01240765700912
21,15,0,47.33440221026997
21,15,1,51.45234413430355
21,15,2,57.436654675851095
21,15,3,70.01730691628396
21,15,4,71.2109543260376
21,15,5,72.35747514898631
21,15,6,75.88552361848558
21,15,7,59.88916697798808
21,15,8,63.618482489066764
21,15,9,59.170258337547345
21,16,0,57.69917955580182
21,16,1,40.354121158909265
21,16,2,66.37009991249604
21,16,3,59.15999533562276
21,16,4,92.85075639831686
21,16,5,90.83731161825206
21,16,6,77.67455523836824
21,16,7,75.93709953513337
21,16,8,51.12293471933218
21,16,9,64.60289287688454
21,17,0,57.33221485571909
21,17,1,62.1568793133638
21,17,2,79.56273984882016
21,17,3,79.76946510747285
21,17,4,74.30579401404123
21,17,5,81.28638733965093
21,17,6,60.76250500486914
21,17,7,48.62598222056172
21,17,8,74.40811615047119
21,17,9,74.2621025446642
21,18,0,58.50090554131761
21,18,1,71.52155586258567
21,18,2,77.72591079944681
21,18,3,46.354041496272856
21,18,4,69.55127590760168
21,18,5,66.22933507457492
21,18,6,81.51700284784006
21,18,7,67.11842034577327
21,18,8,77.6425170252614
21,18,9,62.49148542326463
21,19,0,37.52921618004706
21,19,1,76.29700039430031
21,19,2,55.523814251679006
21,19,3,61.358767216068145
21,19,4,76.9202963687489
21,19,5,77.37143107920446
21,19,6,87.82354566721074
21,19,7,59.817956545483106
21,19,8,73.01699387828405
21,19,9,66.05828904286216
22,0,0,59.613868056040175
22,0,1,25.203935969874742
22,0,2,58.77413134274858
22,0,3,31.3878668427287
22,0,4,44.376721408458444
22,0,5,27.80579817874219
22,0,6,44.52717770903749
22,0,7,46.35636248271124
22,0,8,30.32496274313753
22,0,9,44.75186580891007
22,1,0,71.11528221285616
22,1,1,54.647667776474194
22,1,2,53.7418826600195
22,1,3,61.86087208948806
22,1,4,49.81184715623183
22,1,5,46.664163753269825
22,1,6,49.911389733939956
22,1,7,54.60751274412906
22,1,8,37.87493001163337
22,1,9,13.27445907597954
22,2,0,44.52350308103164
22,2,1,54.226799396679716
22,2,2,56.939389218648586
22,2,3,50.432896537955806
22,2,4,56.31093236959569
22,2,5,65.73839074571052
22,2,6,44.67335417269837
22,2,7,41.031599711796865
22,2,8,21.65879505722036
22,2,9,46.23617555582108
22,3,0,57.92413790618468
22,3,1,47.62049476024893
22,3,2,59.936760248189024
22,3,3,53.09679330569783
22,3,4,41.458541015410276
22,3,5,62.207592846706774
22,3,6,44.64719685289263
22,3,7,45.54191312268028
22,3,8,63.80820380845281
22,3,9,37.63074760927692
22,4,0,61.00853298080412
22,4,1,46.91404024971954
22,4,2,62.21152708902468
22,4,3,70.98107161153348
22,4,4,31.25933696159518
22,4,5,62.66534289773495
22,4,6,43.758169474787415
22,4,7,55.48194660918926
22,4,8,36.112499057290684
22,4,9,46.79747280366096
22,5,0,49.90385872809894
22,5,1,65.3890948504236
22,5,2,60.940524591991554
22,5,3,39.62519563152304
22,5,4,44.10979151994533
22,5,5,34.65003780793051
22,5,6,40.661994014835464
22,5,7,41.11199343093099
22,5,8,36.92123314241125
22,5,9,45.20095598565063
22,6,0,38.425190887636916
22,6,1,45.870666211961456
22,6,2,36.60886152332374
22,6,3,47.1740591851417
22,6,4,44.91384898280446
22,6,5,57.78656013592687
22,6,6,40.24465861353483
22,6,7,36.936650578731474
22,6,8,42.13298752454971
22,6,9,54.17845152403823
22,7,0,41.17657484211463
22,7,1,49.06561750932255
22,7,2,58.74932575826152
22,7,3,47.82526533423058
22,7,4,55.71064271676901
22,7,5,35.286128884885606
22,7,6,57.243758433200476
22,7,7,51.673437240123036
22,7,8,39.06990528454651
22,7,9,38.91682907265624
22,8,0,34.73043017173603
22,8,1,59.93036908130405
22,8,2,52.559863729418986
22,8,3,48.68194582432524
22,8,4,46.96976561087799
22,8,5,51.554392456056185
22,8,6,37.068099733372925
22,8,7,49.01709457666742
22,8,8,31.055660267867857
22,8,9,49.57045977401417
22,9,0,62.264143336820446
22,9,1,44.99561484877386
22,9,2,59.17635611893213
22,9,3,55.99727172748796
22,9,4,48.37971873570861
22,9,5,51.885008693512994
22,9,6,70.10887409763367
22,9,7,66.30015145882287
22,9,8,54.25543804806326
22,9,9,39.805992676917015
22,10,0,70.85129453619425
22,10,1,47.80175676642476
22,10,2,55.515749167460385
22,10,3,55.59955955732745
22,10,4,67.13965481309401
22,10,5,80.30221800862142
22,10,6,43.44665088631683
22,10,7,65.52077253144384
22,10,8,50.37157448467647
22,10,9,38.84646907860045
22,11,0,66.44882205471082
22,11,1,73.0555164989632
22,11,2,54.628939829943526
22,11,3,76.32597971015738
22,11,4,74.66964668081204
22,11,5,71.20321831207144
22,11,6,78.83680086594669
22,11,7,78.59416781335793
22,11,8,43.97524386087755
22,11,9,52.093573354837744
22,12,0,39.64541795981223
22,12,1,66.35077448420972
22,12,2,60.99314588961495
22,12,3,52.04608537343588
22,12,4,53.82097488650336
22,12,5,66.89883293879039
22,12,6,64.1341894503002
22,12,7,78.37826052672774
22,12,8,56.37700324951629
22,12,9,45.86040407631739
22,13,0,53.62157556698096
22,13,1,63.72582709767265
22,13,2,73.21402907758048
22,13,3,65.50762920691047
22,13,4,87.51168095853787
22,13,5,71.91883353904018
22,13,6,58.699813635056096
22,13,7,72.80977834718757
22,13,8,67.0069471072641
22,13,9,72.00372027774301
22,14,0,57.68718544486212
22,14,1,64.59625809732529
22,14,2,61.89427912358031
22,14,3,61.98280183091502
22,14,4,84.21869950943402
22,14,5,66.03001186926973
22,14,6,77.35356931012674
22,14,7,62.09419334225436
22,14,8,59.192661344065456
22,14,9,65.15517141351883
22,15,0,60.70606048648275
22,15,1,73.83511316044243
22,15,2,82.02131025764413
22,15,3,62.645462687190225
22,15,4,83.31541121948327
22,15,5,85.42922710521232
22,15,6,78.24183121816792
22,15,7,78.68693707708393
22,15,8,62.46922885412787
22,15,9,78.20168056072364
22,16,0,65.57974549255326
22,16,1,65.61528722440637
22,16,2,65.07594818701237
22,16,3,60.89284229906684
22,16,4,86.40767058377669
22,16,5,87.57855560265533
22,16,6,65.64958378095672
22,16,7,85.90100292938084
22,16,8,84.256242730049
22,16,9,64.08969829563499
22,17,0,75.1948851849518
22,17,1,73.22509341236186
22,17,2,55.883482938067296
22,17,3,79.01939107554841
22,17,4,68.64647750714106
22,17,5,77.84243566018726
22,17,6,74.92863676431124
22,17,7,85.9597859031264
22,17,8,67.20822155671398
22,17,9,46.11070979920992
22,18,0,76.6052955169134
22,18,1,71.8994531079921
22,18,2,84.85967125395563
22,18,3,72.93081454395552
22,18,4,72.39619895254333
22,18,5,89.1851448286645
22,18,6,65.45999159017609
22,18,7,70.39587467240355
22,18,8,64.80541793252323
22,18,9,62.01652114666084
22,19,0,68.62231488208779
22,19,1,75.6771762479993
22,19,2,71.6743521580071
22,19,3,75.44496534613162
22,19,4,85.76628681221224
22,19,5,69.64647764474915
22,19,6,69.19446837525666
22,19,7,69.39751720534284
22,19,8,61.437623905822505
22,19,9,59.33376248051733
23,0,0,48.86452479947522
23,0,1,50.463790124478656
23,0,2,24.78490216407117
23,0,3,42.94775373285133
23,0,4,40.006868765276806
23,0,5,36.311717572409954
23,0,6,37.40226330628788
23,0,7,28.292495917649358
23,0,8,48.80284442851483
23,0,9,37.713801233191205
23,1,0,48.49076405800229
23,1,1,64.19795013570328
23,1,2,46.798350461062896
23,1,3,41.1191916934404
23,1,4,57.949757625532804
23,1,5,49.506912696270774
23,1,6,51.34349123479457
23,1,7,28.10514568098248
23,1,8,44.68120886666817
23,1,9,39.161742296013344
23,2,0,45.0203733159602
23,2,1,50.28435971337155
23,2,2,41.591314986658304
23,2,3,66.47662301243274
23,2,4,37.62155424177113
23,2,5,43.13195638609612
23,2,6,39.45994003129355
23,2,7,57.70301172331759
23,2,8,33.71434355535407
23,2,9,25.66168269598526
23,3,0,49.57485325473074
23,3,1,51.52250837171128
23,3,2,42.68964101238811
23,3,3,44.36655123998413
23,3,4,43.45074899490557
23,3,5,51.73832789454603
23,3,6,35.12608363050103
23,3,7,47.07788400663198
23,3,8,35.23089218158062
23,3,9,32.91928929279434
23,4,0,55.30215420181636
23,4,1,39.67372637685668
23,4,2,59.41687608739844
23,4,3,41.678585921205006
23,4,4,51.8571428099668
23,4,5,51.770832976625925
23,4,6,42.398098189553366
23,4,7,49.44921861903688
23,4,8,39.06562325293179
23,4,9,29.42389374103091
23,5,0,37.88619868227021
23,5,1,55.81260500411672
23,5,2,61.161376346500596
23,5,3,40.09360474479409
23,5,4,37.808581072804074
23,5,5,26.98903465263271
23,5,6,23.144100961788393
23,5,7,43.84517393094545
23,5,8,37.42426537382337
23,5,9,53.153552550073016
23,6,0,44.34794820649064
23,6,1,45.21689182882239
23,6,2,67.56932003372606
23,6,3,48.643253743006085
23,6,4,49.071566799943014
23,6,5,56.908124905797955
23,6,6,24.818309891628427
23,6,7,27.463855692670393
23,6,8,36.80706762791296
23,6,9,35.670026195546676
23,7,0,43.49485732405875
23,7,1,44.3459461032108
23,7,2,41.114266784878886
23,7,3,28.995975055933133
23,7,4,43.51147151088794
23,7,5,40.19849176175503
23,7,6,53.786444137071896
23,7,7,48.412968295615535
23,7,8,32.72415685484623
23,7,9,55.48491981881559
23,8,0,29.69640335977406
23,8,1,44.12213002183637
23,8,2,51.87699257404515
23,8,3,20.82465077088909
23,8,4,52.963271308296136
23,8,5,42.20020393880715
23,8,6,39.20818032224966
23,8,7,49.45377377415809
23,8,8,44.14250091306548
23,8,9,47.90927375800863
23,9,0,47.9054227640095
23,9,1,45.4854889906135
23,9,2,55.07275112556034
23,9,3,48.07282028493683
23,9,4,51.33661443591995
23,9,5,47.541213337685726
23,9,6,64.08116806720824
23,9,7,53.35001529286577
23,9,8,58.17772912663043
23,9,9,42.94637231606665
23,10,0,43.296834379825825
23,10,1,62.53838213811175
23,10,2,49.183576150653764
23,10,3,61.44976164270365
23,10,4,51.5284727534468
23,10,5,51.404356969739325
23,10,6,48.75425162930337
23,10,7,58.28060879580772
23,10,8,61.60004232346172
23,10,9,49.12380134405575
23,11,0,58.187507465520696
23,11,1,41.873137027248255
23,11,2,61.067760406617666
23,11,3,71.60733932013645
23,11,4,57.80050791539365
23,11,5,50.36230148940255
23,11,6,60.157746496133576
23,11,7,52.216748940568536
23,11,8,56.28139593166668
23,11,9,57.52651675211865
23,12,0,49.22380176798372
23,12,1,67.48294814710249
23,12,2,55.03806167048631
23,12,3,60.80326038148996
23,12,4,72.26806638229958
23,12,5,67.99596827302005
23,12,6,50.35477371084025
23,12,7,54.400772049301
23,12,8,63.64621878401701
23,12,9,63.370904734393264
23,13,0,67.35466908085866
23,13,1,51.08937505839649
23,13,2,78.33881244797473
23,13,3,68.72769930246243
23,13,4,75.37461810146277
23,13,5,65.47086027109825
23,13,6,63.52775279651192
23,13,7,85.91030855093506
23,13,8,38.07622016487155
23,13,9,58.055605384906315
23,14,0,74.75640320113199
23,14,1,41.32402098590245
23,14,2,79.32313023236969
23,14,3,68.0088023892483
23,14,4,61.326430474615755
23,14,5,85.46273060838068
23,14,6,59.68521431571393
23,14,7,61.851177443638214
23,14,8,62.6842863507628
23,14,9,76.76104895306625
23,15,0,62.49524567370587
23,15,1,73.85744994792843
23,15,2,83.8089724392453
23,15,3,58.1856226154913
23,15,4,81.18196299377848
23,15,5,78.63998196685681
23,15,6,84.43254240997473
23,15,7,83.49370719325196
23,15,8,55.431588982568314
23,15,9,61.61874951428432
23,16,0,60.63287697971747
23,16,1,64.9107483793683
23,16,2,65.26731466816231
23,16,3,73.04468010269323
23,16,4,81.36444928099688
23,16,5,86.74792978740456
23,16,6,71.98208128038198
23,16,7,66.53349503632458
23,16,8,60.64079849958519
23,16,9,60.90316072164895
23,17,0,35.24705406844074
23,17,1,74.01354050961511
23,17,2,72.53438163643285
23,17,3,55.346782112145775
23,17,4,67.69383331605145
23,17,5,97.03375077958124
23,17,6,74.28654708312
23,17,7,61.14016079322049
23,17,8,69.19128611312765
23,17,9,73.93940542753809
23,18,0,75.52242423599135
23,18,1,56.90371042739434
23,18,2,61.96825692621578
23,18,3,70.9631201557718
23,18,4,75.95962641589645
23,18,5,78.53030868167549
23,18,6,65.85642622784195
23,18,7,80.34211397565844
23,18,8,60.21236628746854
23,18,9,71.87865661547573
23,19,0,61.662597079887206
23,19,1,61.82781878043354
23,19,2,54.08429835422178
23,19,3,74.1210538985419
23,19,4,69.74967017905412
23,19,5,68.71031365169577
23,19,6,70.66615930912803
23,19,7,61.61797496819374
23,19,8,64.12276214409493
23,19,9,59.16483345891802
24,0,0,44.83153346512191
24,0,1,29.09282687040498
24,0,2,58.05677342226353
24,0,3,24.46905096142917
24,0,4,48.224455333962055
24,0,5,36.69747032657969
24,0,6,51.98975057516264
24,0,7,45.944888611192866
24,0,8,15.98273121221534
24,0,9,11.31651667592484
24,1,0,41.4391769805083
24,1,1,33.15979856906886
24,1,2,22.83165518288865
24,1,3,58.72644970723666
24,1,4,40.226751407272346
24,1,5,15.30419057568272
24,1,6,36.99135440361821
24,1,7,28.970781455906508
24,1,8,31.7084884699463
24,1,9,18.49663406134896
24,2,0,45.56432884369555
24,2,1,46.40309006692757
24,2,2,36.33226240952459
24,2,3,26.310759270651317
24,2,4,37.65578999180972
24,2,5,48.30533695739304
24,2,6,50.892015825666334
24,2,7,42.61316219267005
24,2,8,24.71955413262691
24,2,9,30.27287465002993
24,3,0,39.2488985353301
24,3,1,46.26130651452268
24,3,2,35.9245153878921
24,3,3,26.936887025194327
24,3,4,47.249426653039336
24,3,5,25.24024350494589
24,3,6,49.7436528114861
24,3,7,51.95414533201069
24,3,8,26.98680036566186
24,3,9,36.13506198487398
24,4,0,57.6045737531901
24,4,1,31.482775091640256
24,4,2,45.90444334543306
24,4,3,41.86318504270755
24,4,4,58.28415972541586
24,4,5,39.5477805273614
24,4,6,54.21284515546486
24,4,7,24.41626599975405
24,4,8,37.32340877287576
24,4,9,38.49128978812717
24,5,0,50.97340636663269
24,5,1,78.09778662625598
24,5,2,55.060766906528656
24,5,3,58.066210977019935
24,5,4,60.01603930006002
24,5,5,43.48918831481295
24,5,6,36.85843382960164
24,5,7,24.92022718850411
24,5,8,40.49676369030913
24,5,9,35.63921310544241
24,6,0,59.00309571923069
24,6,1,48.81521606983959
24,6,2,40.97566825083568
24,6,3,37.27526708153689
24,6,4,21.89550499166374
24,6,5,32.76301024827263
24,6,6,31.195982568716307
24,6,7,17.5414248684202
24,6,8,26.224338554261962
24,6,9,33.592780543366544
24,7,0,50.01474697644084
24,7,1,34.88756324880918
24,7,2,50.72893304560559
24,7,3,40.648284209594706
24,7,4,50.217577487082835
24,7,5,40.70580603723536
24,7,6,45.39430704987107
24,7,7,46.40154479419973
24,7,8,58.88112236496288
24,7,9,31.534192217561706
24,8,0,20.14392588629272
24,8,1,48.81408784298784
24,8,2,50.83412617455259
24,8,3,35.30108009923005
24,8,4,54.80530495626006
24,8,5,34.78091528607326
24,8,6,36.62647031140538
24,8,7,47.1575434591691
24,8,8,36.45727036627766
24,8,9,43.89357749608705
24,9,0,43.69123549418181
24,9,1,17.00769288960484
24,9,2,49.96394524266259
24,9,3,55.47375926488362
24,9,4,51.3145969694876
24,9,5,59.81566032740646
24,9,6,52.81387569784738
24,9,7,46.92241986507381
24,9,8,30.366583692589533
24,9,9,43.74557005350512
24,10,0,60.289742884331496
24,10,1,59.14927271154406
24,10,2,55.84594479484161
24,10,3,52.37128634122526
24,10,4,60.29853505049836
24,10,5,51.794322869135115
24,10,6,64.38825052270302
24,10,7,53.04225171917375
24,10,8,36.65035442554706
24,10,9,42.2115221294304
24,11,0,56.6114724524173
24,11,1,65.23344142351894
24,11,2,67.93281339834316
24,11,3,61.43995758749443
24,11,4,64.7376588398319
24,11,5,48.21647926700575
24,11,6,45.25741171748882
24,11,7,60.51175370812882
24,11,8,65.65999783178232
24,11,9,52.19703677055916
24,12,0,52.64464412609177
24,12,1,58.02230890522837
24,12,2,52.235786890180705
24,12,3,70.01399902003952
24,12,4,57.330898809603205
24,12,5,71.1771401581712
24,12,6,61.84265409513423
24,12,7,65.15113930723469
24,12,8,55.43301276340462
24,12,9,57.45388733847522
24,13,0,61.14861923936559
24,13,1,66.98284476356835
24,13,2,54.910141000380385
24,13,3,61.33795740008868
24,13,4,59.02776446208723
24,13,5,50.056553920351085
24,13,6,82.58047716150008
24,13,7,67.02297086807991
24,13,8,78.20726554484827
24,13,9,60.51578155430462
24,14,0,72.56456704043387
24,14,1,60.75326049811656
24,14,2,72.73499662491524
24,14,3,53.933437981471386
24,14,4,63.84382222712326
24,14,5,61.865411053608675
24,14,6,78.71625172732413
24,14,7,82.43679258835962
24,14,8,70.16233373492587
24,14,9,46.89948103446849
24,15,0,53.858554405166984
24,15,1,61.07353582373515
24,15,2,83.51439860521255
24,15,3,61.99648126884277
24,15,4,56.183209601375225
24,15,5,69.29671198365419
24,15,6,58.98358169068505
24,15,7,69.38252415049779
24,15,8,54.006309190492594
24,15,9,86.80605986719799
24,16,0,64.18671637739833
24,16,1,66.2573788559613
24,16,2,83.62433789082799
24,16,3,62.43657334557036
24,16,4,73.77664550038294
24,16,5,100.0
24,16,6,80.23055227001892
24,16,7,64.4147073924602
24,16,8,63.06236621432226
24,16,9,63.986390313801486
24,17,0,62.65080673115857
24,17,1,80.39344239481811
24,17,2,81.37733024634709
24,17,3,83.20153813394926
24,17,4,87.66461551470746
24,17,5,64.88257397464677
24,17,6,60.98289242883869
24,17,7,79.98600680172434
24,17,8,61.33825406343245
24,17,9,58.00293480929467
24,18,0,50.96579492374196
24,18,1,59.39913165555404
24,18,2,54.42113751696969
24,18,3,70.17780486765263
24,18,4,72.74648383923787
24,18,5,63.088346746915306
24,18,6,59.286798574647236
24,18,7,77.13285043420103
24,18,8,79.75292334254472
24,18,9,55.71084384011728
24,19,0,64.46920050790311
24,19,1,60.4524913416367
24,19,2,52.74616631820591
24,19,3,84.32645444264905
