Amine,Bromide,Catalyst,Solvent,Base,yield
3,13,2,2,c,39.393536
3,13,2,3,a,77.461494
3,13,2,3,b,69.898445
3,13,2,3,c,31.100718
3,13,3,1,a,24.19199
3,13,3,1,b,17.580128
3,13,3,1,c,2.1040463
3,13,3,2,a,30.477821
3,13,3,2,b,21.673683
3,13,3,2,c,2.5013874
3,13,3,3,a,22.12146
3,13,3,3,b,16.545113
3,13,3,3,c,1.7083952
3,13,4,1,a,49.703197
3,13,4,1,b,29.588064
3,13,4,1,c,6.3178678
3,13,4,2,a,60.40462
3,13,4,2,b,39.00766
3,13,4,2,c,10.685836
3,13,4,3,a,48.955135
3,13,4,3,b,28.376377
3,13,4,3,c,6.190171
3,13,5,1,a,45.421005
3,13,5,1,b,40.037846
3,13,5,1,c,7.780948
3,13,5,2,a,57.4978
3,13,5,2,b,50.77211
3,13,5,2,c,12.158685
3,13,5,3,a,44.87277
3,13,5,3,b,39.293293
3,13,5,3,c,8.3981285
3,13,6,1,a,35.277676
3,13,6,1,b,28.053886
3,13,6,1,c,4.910097
3,13,6,2,a,43.230713
3,13,6,2,b,33.449715
3,13,6,2,c,6.2277026
3,13,6,3,a,33.946163
3,13,6,3,b,25.965593
3,13,6,3,c,4.356083
3,13,7,1,a,53.10539
3,13,7,1,b,41.138435
3,13,7,1,c,30.544271
3,13,7,2,a,72.20069
3,13,7,2,b,58.490448
3,13,7,2,c,44.454983
3,13,7,3,a,53.55158
3,13,7,3,b,42.509995
3,13,7,3,c,32.869804
3,13,8,1,a,56.666416
3,13,8,1,b,45.569405
3,13,8,1,c,29.775846
3,13,8,2,a,76.15955
3,13,8,2,b,65.09414
3,13,8,2,c,43.3378
3,13,8,3,a,55.124897
3,13,8,3,b,45.594456
3,13,8,3,c,30.579317
3,13,9,1,a,47.531548
3,13,9,1,b,35.964996
3,13,9,1,c,29.100618
3,13,9,2,a,66.647194
3,13,9,2,b,52.984917
3,13,9,2,c,40.737396
3,13,9,3,a,47.61872
3,13,9,3,b,37.45137
3,13,9,3,c,31.27954
3,13,10,1,a,62.88409
3,13,10,1,b,61.796803
3,13,10,1,c,17.1858
3,13,10,2,a,77.156204
3,13,10,2,b,76.41011
3,13,10,2,c,25.194218
3,13,10,3,a,63.729813
3,13,10,3,b,63.225586
3,13,10,3,c,19.181206
3,13,11,1,a,67.58804
3,13,11,1,b,58.901253
3,13,11,1,c,12.046674
3,13,11,2,a,80.63842
3,13,11,2,b,72.919426
3,13,11,2,c,16.70159
3,13,11,3,a,68.2952
3,13,11,3,b,59.503803
3,13,11,3,c,12.410981
3,13,12,1,a,63.33926
3,13,12,1,b,63.042767
3,13,12,1,c,9.562825
3,13,12,2,a,77.69889
3,13,12,2,b,75.89381
3,13,12,2,c,14.7930155
3,13,12,3,a,63.287666
3,13,12,3,b,62.714363
3,13,12,3,c,9.801281
3,13,13,1,a,54.112408
3,13,13,1,b,66.91026
3,13,13,1,c,6.2395744
3,13,13,2,a,64.15411
3,13,13,2,b,74.77375
3,13,13,2,c,9.21206
3,13,13,3,a,52.662155
3,13,13,3,b,65.19952
3,13,13,3,c,5.9121733
3,13,14,1,a,59.63655
3,13,14,1,b,53.45183
3,13,14,1,c,25.79315
3,13,14,2,a,78.59613
3,13,14,2,b,73.03775
3,13,14,2,c,38.90517
3,13,14,3,a,58.08124
3,13,14,3,b,54.902317
3,13,14,3,c,27.294662
3,13,16,1,a,84.22399
3,13,16,1,b,60.862514
3,13,16,1,c,29.648048
3,13,16,2,a,93.84975
3,13,16,2,b,70.65721
3,13,16,2,c,33.56232
3,13,16,3,a,82.08034
3,13,16,3,b,59.53239
3,13,16,3,c,29.185684
3,13,17,1,a,82.67569
3,13,17,1,b,82.28086
3,13,17,1,c,25.692785
3,13,17,2,a,97.774956
3,13,17,2,b,93.45881
3,13,17,2,c,35.115166
3,13,17,3,a,81.12955
3,13,17,3,b,81.27985
3,13,17,3,c,25.360409
3,13,18,1,a,77.387924
3,13,18,1,b,67.32108
3,13,18,1,c,13.884686
3,13,18,2,a,90.7257
3,13,18,2,b,82.09753
3,13,18,2,c,22.065584
3,13,18,3,a,79.064095
3,13,18,3,b,68.44154
3,13,18,3,c,16.590609
3,13,19,1,a,76.361664
3,13,19,1,b,61.44661
3,13,19,1,c,13.686433
3,13,19,2,a,92.68372
3,13,19,2,b,78.327484
3,13,19,2,c,23.109245
3,13,19,3,a,78.02868
3,13,19,3,b,62.939655
3,13,19,3,c,15.871315
3,13,20,1,a,75.48748
3,13,20,1,b,71.83461
3,13,20,1,c,16.102417
3,13,20,2,a,91.51807
3,13,20,2,b,85.236115
3,13,20,2,c,26.224007
3,13,20,3,a,75.81319
3,13,20,3,b,72.15653
3,13,20,3,c,18.005835
3,13,21,1,a,86.97808
3,13,21,1,b,76.01092
3,13,21,1,c,21.294493
3,13,21,2,a,100.67353
3,13,21,2,b,86.29476
3,13,21,2,c,28.628557
3,13,21,3,a,86.26547
3,13,21,3,b,74.89916
3,13,21,3,c,22.638365
3,14,1,1,a,36.257576
3,14,1,1,b,50.117283
3,14,1,1,c,4.554131
3,14,1,2,a,46.823696
3,14,1,2,b,60.545574
3,14,1,2,c,6.817057
3,14,1,3,a,35.82587
3,14,1,3,b,50.369473
3,14,1,3,c,4.528111
3,14,2,1,a,72.48964
3,14,2,1,b,64.82114
3,14,2,1,c,27.312263
3,14,2,2,a,87.289894
3,14,2,2,b,81.09927
3,14,2,2,c,33.596207
3,14,2,3,a,73.1976
3,14,2,3,b,66.22122
3,14,2,3,c,28.116568
3,14,3,1,a,14.944177
3,14,3,1,b,9.900044
3,14,3,1,c,1.3011427
3,14,3,2,a,19.38484
3,14,3,2,b,13.102089
3,14,3,2,c,1.2100677
3,14,3,3,a,13.96896
3,14,3,3,b,9.613983
3,14,3,3,c,0.97479874
3,14,4,1,a,33.23173
3,14,4,1,b,15.505
3,14,4,1,c,1.4949995
3,14,4,2,a,41.925323
3,14,4,2,b,23.56769
3,14,4,2,c,3.1628842
3,14,4,3,a,32.864143
3,14,4,3,b,14.366638
3,14,4,3,c,1.6339114
3,14,5,1,a,28.290113
3,14,5,1,b,28.105272
3,14,5,1,c,2.9293025
3,14,5,2,a,37.42542
3,14,5,2,b,38.16313
3,14,5,2,c,4.821655
3,14,5,3,a,28.773716
3,14,5,3,b,28.08645
3,14,5,3,c,3.065397
3,14,6,1,a,19.85468
3,14,6,1,b,16.044077
3,14,6,1,c,2.4352005
3,14,6,2,a,25.261307
3,14,6,2,b,21.021774
3,14,6,2,c,2.4082704
3,14,6,3,a,19.314026
3,14,6,3,b,14.905058
3,14,6,3,c,2.1816392
3,14,7,1,a,90.55607
3,14,7,1,b,62.924877
3,14,7,1,c,77.1267
3,14,7,2,a,105.85353
3,14,7,2,b,80.10142
3,14,7,2,c,86.6835
3,14,7,3,a,91.75487
3,14,7,3,b,66.61647
3,14,7,3,c,79.33188
3,14,8,1,a,89.72122
3,14,8,1,b,66.73722
3,14,8,1,c,75.524254
3,14,8,2,a,105.79235
3,14,8,2,b,84.13736
3,14,8,2,c,84.79758
3,14,8,3,a,89.16161
3,14,8,3,b,68.48993
3,14,8,3,c,76.19312
3,14,9,1,a,85.77968
3,14,9,1,b,60.54998
3,14,9,1,c,82.973495
3,14,9,2,a,100.10848
3,14,9,2,b,75.880486
3,14,9,2,c,90.299614
3,14,9,3,a,87.0764
3,14,9,3,b,63.296043
3,14,9,3,c,84.40752
3,14,10,1,a,46.18594
3,14,10,1,b,52.43127
3,14,10,1,c,16.73427
3,14,10,2,a,57.054546
3,14,10,2,b,66.523
3,14,10,2,c,23.373716
3,14,10,3,a,46.819065
3,14,10,3,b,55.90645
3,14,10,3,c,17.72609
3,14,11,1,a,48.627735
3,14,11,1,b,48.09251
3,14,11,1,c,5.7763243
3,14,11,2,a,56.73538
3,14,11,2,b,59.984135
3,14,11,2,c,7.9859157
3,14,11,3,a,48.741634
3,14,11,3,b,48.35303
3,14,11,3,c,5.8766174
3,14,12,1,a,42.626873
3,14,12,1,b,53.231888
3,14,12,1,c,5.2230797
3,14,12,2,a,51.893204
3,14,12,2,b,65.066734
3,14,12,2,c,8.232696
3,14,12,3,a,41.950146
3,14,12,3,b,54.145824
3,14,12,3,c,5.5824375
3,14,13,1,a,28.78809
3,14,13,1,b,48.599888
3,14,13,1,c,1.8980718
3,14,13,2,a,35.5462
3,14,13,2,b,54.320652
3,14,13,2,c,3.7893138
3,14,13,3,a,27.27639
3,14,13,3,b,47.96591
3,14,13,3,c,1.977831
3,14,14,1,a,95.81356
3,14,14,1,b,71.612816
3,14,14,1,c,75.99288
3,14,14,2,a,109.7731
3,14,14,2,b,88.80088
3,14,14,2,c,84.510895
3,14,14,3,a,95.49344
3,14,14,3,b,73.88928
3,14,14,3,c,77.13726
3,14,16,1,a,100.096985
3,14,16,1,b,65.50078
3,14,16,1,c,40.276337
3,14,16,2,a,104.313866
3,14,16,2,b,74.118004
3,14,16,2,c,42.274662
3,14,16,3,a,97.62279
3,14,16,3,b,65.3494
3,14,16,3,c,39.11433
3,14,17,1,a,81.744354
3,14,17,1,b,73.9912
3,14,17,1,c,27.663902
3,14,17,2,a,94.20897
3,14,17,2,b,85.68936
3,14,17,2,c,31.866882
3,14,17,3,a,80.29517
3,14,17,3,b,73.13895
3,14,17,3,c,26.561296
3,14,18,1,a,56.730354
3,14,18,1,b,54.14061
3,14,18,1,c,6.7708154
3,14,18,2,a,66.01712
3,14,18,2,b,67.796715
3,14,18,2,c,10.471108
3,14,18,3,a,58.27712
3,14,18,3,b,56.05993
3,14,18,3,c,7.7291036
3,14,19,1,a,61.87141
3,14,19,1,b,51.767696
3,14,19,1,c,9.560558
3,14,19,2,a,75.41864
3,14,19,2,b,66.65958
3,14,19,2,c,14.483097
3,14,19,3,a,63.66481
3,14,19,3,b,53.97998
3,14,19,3,c,10.623984
3,14,20,1,a,56.233086
3,14,20,1,b,56.46106
3,14,20,1,c,7.95122
3,14,20,2,a,70.15969
3,14,20,2,b,70.18972
3,14,20,2,c,13.43986
3,14,20,3,a,57.043182
3,14,20,3,b,57.348686
3,14,20,3,c,8.9104805
3,14,21,1,a,71.69503
3,14,21,1,b,68.82601
3,14,21,1,c,13.121834
3,14,21,2,a,82.170296
3,14,21,2,b,78.76245
3,14,21,2,c,15.864716
3,14,21,3,a,71.79517
3,14,21,3,b,68.0764
3,14,21,3,c,13.377273
3,16,1,1,a,34.175266
3,16,1,1,b,79.55548
3,16,1,1,c,7.870553
3,16,1,2,a,42.4585
3,16,1,2,b,80.51806
3,16,1,2,c,9.733223
3,16,1,3,a,32.86459
3,16,1,3,b,78.54271
3,16,1,3,c,7.603971
3,16,2,1,a,64.13424
3,16,2,1,b,92.411224
3,16,2,1,c,30.088903
3,16,2,2,a,78.92721
3,16,2,2,b,98.35253
3,16,2,2,c,34.56572
3,16,2,3,a,63.63073
3,16,2,3,b,92.0785
3,16,2,3,c,30.086023
3,16,3,1,a,18.031466
3,16,3,1,b,48.631313
3,16,3,1,c,3.3099725
3,16,3,2,a,20.851622
3,16,3,2,b,41.636776
3,16,3,2,c,2.9876318
3,16,3,3,a,16.183367
3,16,3,3,b,46.884968
3,16,3,3,c,2.7900534
3,16,4,1,a,34.485783
3,16,4,1,b,54.6086
3,16,4,1,c,5.514932
3,16,4,2,a,42.402996
3,16,4,2,b,49.98547
3,16,4,2,c,6.4521556
3,16,4,3,a,32.695465
3,16,4,3,b,52.415695
3,16,4,3,c,4.6641526
3,16,5,1,a,28.357082
3,16,5,1,b,67.2791
3,16,5,1,c,8.299465
3,16,5,2,a,35.31099
3,16,5,2,b,63.90017
3,16,5,2,c,9.393335
3,16,5,3,a,26.486996
3,16,5,3,b,64.78045
3,16,5,3,c,7.51551
3,16,6,1,a,19.12044
3,16,6,1,b,46.728313
3,16,6,1,c,3.4231699
3,16,6,2,a,22.679857
3,16,6,2,b,40.589413
3,16,6,2,c,3.3071828
3,16,6,3,a,16.442553
3,16,6,3,b,44.337166
3,16,6,3,c,2.711198
3,16,7,1,a,65.985435
3,16,7,1,b,80.766
3,16,7,1,c,54.746605
3,16,7,2,a,81.814606
3,16,7,2,b,86.97008
3,16,7,2,c,67.166855
3,16,7,3,a,66.40838
3,16,7,3,b,80.804375
3,16,7,3,c,56.79506
3,16,8,1,a,67.252686
3,16,8,1,b,80.90308
3,16,8,1,c,55.522446
3,16,8,2,a,83.98919
3,16,8,2,b,89.4811
3,16,8,2,c,67.43018
3,16,8,3,a,66.32558
3,16,8,3,b,80.01201
3,16,8,3,c,56.193386
3,16,9,1,a,61.75633
3,16,9,1,b,80.37721
3,16,9,1,c,55.844746
3,16,9,2,a,76.35555
3,16,9,2,b,84.76342
3,16,9,2,c,66.13698
3,16,9,3,a,61.844925
3,16,9,3,b,80.56305
3,16,9,3,c,57.632862
3,16,10,1,a,39.505764
3,16,10,1,b,77.356834
3,16,10,1,c,11.9218
3,16,10,2,a,52.465748
3,16,10,2,b,83.41539
3,16,10,2,c,16.775906
3,16,10,3,a,40.07104
3,16,10,3,b,78.55126
3,16,10,3,c,12.70012
3,16,11,1,a,40.377182
3,16,11,1,b,69.56782
3,16,11,1,c,5.3135815
3,16,11,2,a,48.997364
3,16,11,2,b,69.268036
3,16,11,2,c,7.0788364
3,16,11,3,a,38.804615
3,16,11,3,b,67.35633
3,16,11,3,c,4.981133
3,16,12,1,a,39.346527
3,16,12,1,b,75.197716
3,16,12,1,c,6.3342395
3,16,12,2,a,48.469025
3,16,12,2,b,78.55323
3,16,12,2,c,8.59386
3,16,12,3,a,37.67795
3,16,12,3,b,73.7197
3,16,12,3,c,6.044916
3,16,13,1,a,26.666643
3,16,13,1,b,89.69238
3,16,13,1,c,4.3827043
3,16,13,2,a,31.92894
3,16,13,2,b,86.10129
3,16,13,2,c,5.3216515
3,16,13,3,a,24.349813
3,16,13,3,b,87.41361
3,16,13,3,c,3.7583191
3,16,14,1,a,63.823185
3,16,14,1,b,84.43286
3,16,14,1,c,42.63779
3,16,14,2,a,79.674774
3,16,14,2,b,91.588554
3,16,14,2,c,54.18765
3,16,14,3,a,63.41863
3,16,14,3,b,84.72284
3,16,14,3,c,43.626514
3,16,16,1,a,71.76037
3,16,16,1,b,80.86989
3,16,16,1,c,24.886534
3,16,16,2,a,79.95625
3,16,16,2,b,80.249825
3,16,16,2,c,27.217703
3,16,16,3,a,68.8761
3,16,16,3,b,79.216866
3,16,16,3,c,24.428087
3,16,17,1,a,65.49379
3,16,17,1,b,100.88926
3,16,17,1,c,20.828506
3,16,17,2,a,75.69763
3,16,17,2,b,102.7373
3,16,17,2,c,24.590786
3,16,17,3,a,62.361225
3,16,17,3,b,99.556755
3,16,17,3,c,19.50763
3,16,18,1,a,49.82762
3,16,18,1,b,72.370346
3,16,18,1,c,6.793888
3,16,18,2,a,59.898922
3,16,18,2,b,75.26584
3,16,18,2,c,9.778794
3,16,18,3,a,50.231487
3,16,18,3,b,72.30096
3,16,18,3,c,7.703738
3,16,19,1,a,57.69019
3,16,19,1,b,68.53817
3,16,19,1,c,9.947752
3,16,19,2,a,71.27845
3,16,19,2,b,74.80013
3,16,19,2,c,13.254659
3,16,19,3,a,57.707817
3,16,19,3,b,68.6725
3,16,19,3,c,9.803869
3,16,20,1,a,53.21197
3,16,20,1,b,84.89383
3,16,20,1,c,10.003484
3,16,20,2,a,66.95767
3,16,20,2,b,89.53116
3,16,20,2,c,13.57328
3,16,20,3,a,53.51176
3,16,20,3,b,84.083206
3,16,20,3,c,9.816138
3,16,21,1,a,57.239166
3,16,21,1,b,88.559296
3,16,21,1,c,11.06093
3,16,21,2,a,67.930504
3,16,21,2,b,89.259605
3,16,21,2,c,11.895924
3,16,21,3,a,55.371136
3,16,21,3,b,86.91504
3,16,21,3,c,10.325964
3,17,1,1,a,31.786118
3,17,1,1,b,35.72637
3,17,1,1,c,5.7147603
3,17,1,2,a,42.384365
3,17,1,2,b,44.708588
3,17,1,2,c,8.1607485
3,17,1,3,a,30.661282
3,17,1,3,b,34.79881
3,17,1,3,c,6.010434
3,17,2,1,a,66.60606
3,17,2,1,b,55.554
3,17,2,1,c,29.638817
3,17,2,2,a,84.59874
3,17,2,2,b,70.90951
3,17,2,2,c,36.257984
3,17,2,3,a,67.3613
3,17,2,3,b,56.38641
3,17,2,3,c,30.378418
3,17,3,1,a,7.9048624
3,17,3,1,b,2.2713842
3,17,3,1,c,0.8254331
3,17,3,2,a,11.317476
3,17,3,2,b,4.445582
3,17,3,2,c,0.97359574
3,17,3,3,a,6.165164
3,17,3,3,b,1.9724828
3,17,3,3,c,0.4130677
3,17,4,1,a,24.290956
3,17,4,1,b,9.852334
3,17,4,1,c,2.953283
3,17,4,2,a,32.44389
3,17,4,2,b,15.151847
3,17,4,2,c,4.0976634
3,17,4,3,a,22.972729
3,17,4,3,b,8.3601675
3,17,4,3,c,2.3740451
3,17,5,1,a,24.540865
3,17,5,1,b,19.32759
3,17,5,1,c,7.549313
3,17,5,2,a,33.322594
3,17,5,2,b,26.936453
3,17,5,2,c,9.251949
3,17,5,3,a,23.268913
3,17,5,3,b,18.089493
3,17,5,3,c,7.1978116
3,17,6,1,a,14.683059
3,17,6,1,b,7.404259
3,17,6,1,c,2.4750645
3,17,6,2,a,18.872217
3,17,6,2,b,10.574785
3,17,6,2,c,2.8492613
3,17,6,3,a,12.824135
3,17,6,3,b,6.1155157
3,17,6,3,c,2.0353887
3,17,7,1,a,86.88585
3,17,7,1,b,51.71481
3,17,7,1,c,75.42767
3,17,7,2,a,102.853775
3,17,7,2,b,69.107605
3,17,7,2,c,88.75459
3,17,7,3,a,88.05817
3,17,7,3,b,54.189983
3,17,7,3,c,78.36025
3,17,8,1,a,86.59952
3,17,8,1,b,59.32353
3,17,8,1,c,74.98315
3,17,8,2,a,103.39532
3,17,8,2,b,76.727646
3,17,8,2,c,88.03125
3,17,8,3,a,86.160675
3,17,8,3,b,60.638184
3,17,8,3,c,77.05683
3,17,9,1,a,77.9971
3,17,9,1,b,44.377163
3,17,9,1,c,74.94043
3,17,9,2,a,93.33099
3,17,9,2,b,60.548656
3,17,9,2,c,86.76916
3,17,9,3,a,79.14833
3,17,9,3,b,47.653522
3,17,9,3,c,78.11322
3,17,10,1,a,37.469215
3,17,10,1,b,32.424175
3,17,10,1,c,11.932418
3,17,10,2,a,51.700905
3,17,10,2,b,49.20181
3,17,10,2,c,18.808014
3,17,10,3,a,37.819195
3,17,10,3,b,35.456585
3,17,10,3,c,12.821673
3,17,11,1,a,38.875034
3,17,11,1,b,32.799362
3,17,11,1,c,4.6222267
3,17,11,2,a,48.702023
3,17,11,2,b,43.153996
3,17,11,2,c,6.9722342
3,17,11,3,a,37.831314
3,17,11,3,b,32.56822
3,17,11,3,c,4.4777417
3,17,12,1,a,35.503094
3,17,12,1,b,39.637157
3,17,12,1,c,4.123594
3,17,12,2,a,45.952915
3,17,12,2,b,50.172176
3,17,12,2,c,6.9200296
3,17,12,3,a,34.048603
3,17,12,3,b,39.144726
3,17,12,3,c,4.49389
3,17,13,1,a,23.041662
3,17,13,1,b,29.494417
3,17,13,1,c,2.085342
3,17,13,2,a,29.617626
3,17,13,2,b,35.544502
3,17,13,2,c,3.5893874
3,17,13,3,a,21.259544
3,17,13,3,b,28.262745
3,17,13,3,c,1.6966944
3,17,14,1,a,89.23453
3,17,14,1,b,59.40091
3,17,14,1,c,65.06212
3,17,14,2,a,104.65559
3,17,14,2,b,77.75384
3,17,14,2,c,77.0812
3,17,14,3,a,88.90659
3,17,14,3,b,61.935104
3,17,14,3,c,67.05327
3,17,16,1,a,93.3632
3,17,16,1,b,42.45922
3,17,16,1,c,37.679966
3,17,16,2,a,100.138985
3,17,16,2,b,52.901424
3,17,16,2,c,40.84909
3,17,16,3,a,91.258896
3,17,16,3,b,41.962727
3,17,16,3,c,36.98718
3,17,17,1,a,71.823555
3,17,17,1,b,56.800285
3,17,17,1,c,24.539392
3,17,17,2,a,85.32205
3,17,17,2,b,67.51399
3,17,17,2,c,29.673658
3,17,17,3,a,68.896935
3,17,17,3,b,55.17449
3,17,17,3,c,23.489292
3,17,18,1,a,42.973396
3,17,18,1,b,33.22067
3,17,18,1,c,4.986982
3,17,18,2,a,53.754623
3,17,18,2,b,46.355804
3,17,18,2,c,7.977751
3,17,18,3,a,43.91247
3,17,18,3,b,34.453384
3,17,18,3,c,5.8822837
3,17,19,1,a,50.354263
3,17,19,1,b,30.021017
3,17,19,1,c,7.6575494
3,17,19,2,a,65.859695
3,17,19,2,b,44.956734
3,17,19,2,c,12.6881275
3,17,19,3,a,50.999985
3,17,19,3,b,30.852652
3,17,19,3,c,7.9991217
3,17,20,1,a,42.79869
3,17,20,1,b,34.807846
3,17,20,1,c,5.2441077
3,17,20,2,a,57.94395
3,17,20,2,b,48.48652
3,17,20,2,c,10.349715
3,17,20,3,a,42.842937
3,17,20,3,b,34.77874
3,17,20,3,c,5.580053
3,17,21,1,a,53.01824
3,17,21,1,b,34.925728
3,17,21,1,c,8.315416
3,17,21,2,a,64.968925
3,17,21,2,b,45.962917
3,17,21,2,c,10.753176
3,17,21,3,a,51.861523
3,17,21,3,b,34.170837
3,17,21,3,c,8.018825
3,18,1,1,a,32.57308
3,18,1,1,b,59.110058
3,18,1,1,c,8.137435
3,18,1,2,a,44.02211
3,18,1,2,b,63.218163
3,18,1,2,c,10.011165
3,18,1,3,a,31.00205
3,18,1,3,b,56.70615
3,18,1,3,c,7.452243
3,18,2,1,a,59.58842
3,18,2,1,b,66.873314
3,18,2,1,c,31.239964
3,18,2,2,a,77.21425
3,18,2,2,b,76.89887
3,18,2,2,c,37.253117
3,18,2,3,a,59.044304
3,18,2,3,b,65.97677
3,18,2,3,c,31.447891
3,18,3,1,a,9.22451
3,18,3,1,b,17.774649
3,18,3,1,c,0.29036164
3,18,3,2,a,12.730615
3,18,3,2,b,15.595658
3,18,3,2,c,0.5880692
3,18,3,3,a,6.903121
3,18,3,3,b,15.788833
3,18,3,3,c,-0.30979666
3,18,4,1,a,29.432
3,18,4,1,b,29.058098
3,18,4,1,c,2.8900568
3,18,4,2,a,37.855038
3,18,4,2,b,28.6195
3,18,4,2,c,4.1557713
3,18,4,3,a,27.75693
3,18,4,3,b,26.355982
3,18,4,3,c,2.032073
3,18,5,1,a,28.57383
3,18,5,1,b,42.508133
3,18,5,1,c,11.667769
3,18,5,2,a,38.559933
3,18,5,2,b,43.762035
3,18,5,2,c,12.993519
3,18,5,3,a,26.50277
3,18,5,3,b,39.28409
3,18,5,3,c,10.599888
3,18,6,1,a,15.144174
3,18,6,1,b,20.032177
3,18,6,1,c,2.6869564
3,18,6,2,a,19.69601
3,18,6,2,b,20.037153
3,18,6,2,c,2.6625142
3,18,6,3,a,12.781976
3,18,6,3,b,17.74221
3,18,6,3,c,1.9179969
3,18,7,1,a,62.734318
3,18,7,1,b,47.42115
3,18,7,1,c,57.76528
3,18,7,2,a,79.95697
3,18,7,2,b,61.214046
3,18,7,2,c,70.31656
3,18,7,3,a,63.091373
3,18,7,3,b,48.429474
3,18,7,3,c,60.100727
3,18,8,1,a,63.014866
3,18,8,1,b,54.50392
3,18,8,1,c,57.95895
3,18,8,2,a,80.5119
3,18,8,2,b,69.688934
3,18,8,2,c,69.713295
3,18,8,3,a,61.105053
3,18,8,3,b,54.4624
3,18,8,3,c,58.578262
3,18,9,1,a,55.663677
3,18,9,1,b,45.537914
3,18,9,1,c,58.368877
3,18,9,2,a,71.804924
3,18,9,2,b,57.714462
3,18,9,2,c,69.108864
3,18,9,3,a,54.857014
3,18,9,3,b,46.989517
3,18,9,3,c,60.47493
3,18,10,1,a,36.406757
3,18,10,1,b,51.454258
3,18,10,1,c,10.193671
3,18,10,2,a,50.621674
3,18,10,2,b,62.538193
3,18,10,2,c,16.741043
3,18,10,3,a,36.2055
3,18,10,3,b,52.517365
3,18,10,3,c,11.274439
3,18,11,1,a,45.07012
3,18,11,1,b,51.343414
3,18,11,1,c,6.322584
3,18,11,2,a,55.397064
3,18,11,2,b,57.69305
3,18,11,2,c,8.79834
3,18,11,3,a,43.009007
3,18,11,3,b,49.02505
3,18,11,3,c,6.268627
3,18,12,1,a,41.840427
3,18,12,1,b,59.18923
3,18,12,1,c,6.8303256
3,18,12,2,a,52.63333
3,18,12,2,b,64.887856
3,18,12,2,c,8.944551
3,18,12,3,a,39.179127
3,18,12,3,b,56.75312
3,18,12,3,c,6.4732513
3,18,13,1,a,26.986128
3,18,13,1,b,67.05035
3,18,13,1,c,3.4329512
3,18,13,2,a,34.00039
3,18,13,2,b,66.275406
3,18,13,2,c,4.6312957
3,18,13,3,a,24.542221
3,18,13,3,b,63.871803
3,18,13,3,c,2.5241776
3,18,14,1,a,63.144287
3,18,14,1,b,56.54256
3,18,14,1,c,47.75073
3,18,14,2,a,80.48056
3,18,14,2,b,71.81539
3,18,14,2,c,59.319904
3,18,14,3,a,61.911255
3,18,14,3,b,57.757343
3,18,14,3,c,48.688923
3,18,16,1,a,71.99076
3,18,16,1,b,52.072567
3,18,16,1,c,28.342968
3,18,16,2,a,80.312805
3,18,16,2,b,54.9309
3,18,16,2,c,31.09153
3,18,16,3,a,68.31985
3,18,16,3,b,49.526386
3,18,16,3,c,27.488356
3,18,17,1,a,62.130672
3,18,17,1,b,80.76193
3,18,17,1,c,20.586998
3,18,17,2,a,75.36742
3,18,17,2,b,85.297455
3,18,17,2,c,24.628578
3,18,17,3,a,58.759
3,18,17,3,b,78.82355
3,18,17,3,c,18.624352
3,18,18,1,a,51.732334
3,18,18,1,b,51.666218
3,18,18,1,c,8.265924
3,18,18,2,a,63.772514
3,18,18,2,b,61.037556
3,18,18,2,c,11.140318
3,18,18,3,a,51.70698
3,18,18,3,b,51.187115
3,18,18,3,c,8.532681
3,18,19,1,a,55.119297
3,18,19,1,b,49.717533
3,18,19,1,c,9.194519
3,18,19,2,a,70.212906
3,18,19,2,b,61.220345
3,18,19,2,c,13.709164
3,18,19,3,a,54.685947
3,18,19,3,b,48.87822
3,18,19,3,c,9.280578
3,18,20,1,a,53.96478
3,18,20,1,b,67.9735
3,18,20,1,c,8.013947
3,18,20,2,a,68.71226
3,18,20,2,b,74.86112
3,18,20,2,c,13.538493
3,18,20,3,a,53.730877
3,18,20,3,b,66.70367
3,18,20,3,c,8.24744
3,18,21,1,a,57.13747
3,18,21,1,b,65.68903
3,18,21,1,c,9.413593
3,18,21,2,a,69.59371
3,18,21,2,b,68.53052
3,18,21,2,c,11.348016
3,18,21,3,a,55.15379
3,18,21,3,b,63.28558
3,18,21,3,c,8.262755
3,19,1,1,a,2.295839
3,19,1,1,b,3.402949
3,19,1,1,c,0.65237164
3,19,1,2,a,3.7972944
3,19,1,2,b,7.253406
3,19,1,2,c,0.7391431
3,19,1,3,a,1.95658
3,19,1,3,b,3.736749
3,19,1,3,c,0.7442299
3,19,2,1,a,16.124113
3,19,2,1,b,13.84091
3,19,2,1,c,3.2689395
3,19,2,2,a,20.276018
3,19,2,2,b,19.960522
3,19,2,2,c,3.3525982
3,19,2,3,a,14.825091
3,19,2,3,b,14.243634
3,19,2,3,c,2.7737808
3,19,3,1,a,1.6083959
3,19,3,1,b,0.06656163
3,19,3,1,c,0.9388398
3,19,3,2,a,2.1633036
3,19,3,2,b,0.3700958
3,19,3,2,c,0.7903566
3,19,3,3,a,1.2970058
3,19,3,3,b,0.03443761
3,19,3,3,c,0.78264356
3,19,4,1,a,5.628771
3,19,4,1,b,0.62461245
3,19,4,1,c,0.62772137
3,19,4,2,a,7.565041
3,19,4,2,b,1.1852134
3,19,4,2,c,0.5541519
3,19,4,3,a,4.6625776
3,19,4,3,b,0.44084418
3,19,4,3,c,0.6047009
3,19,5,1,a,1.7579912
3,19,5,1,b,0.9867303
